"","ID","sex","type","class.cor","year","birthyear.int","Scale.smoltage","scale.seaage","InterpAge","Respawner","respawner.info","firstcohort","seaageatmaturity","cohort","cohort.year.all","0+","1+","2-3+","Adult","n.offspring","cohort.total","respawner.gen","min.cohort","cohort.rank","mature","AKAP11_4_fix","c25_1441_SAC","cohort.max","cohort.max.year"
"648","Uts_17_1y_1753","dam","Offspring","1+",2017,2016,4,NA,NA,0,NA,2018,-2,1,2017,0,0,1,0,1,1,"semelparous",1,1,NA,2,3,1,2017
"649","Uts_17_1y_2438","dam","Offspring","1+",2017,2016,4,NA,NA,0,NA,2018,-2,1,2018,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2018
"650","Uts_17_2y_1781","dam","Offspring","2-3+",2017,2015,4,NA,NA,0,NA,2018,-1,1,2017,1,0,0,0,1,1,"semelparous",1,1,NA,1,2,1,2017
"651","Uts_17_2y_2915","dam","Offspring","2-3+",2017,2015,4,NA,NA,0,NA,2017,-2,1,2016,1,0,0,0,1,1,"semelparous",1,1,NA,1,1,1,2016
"652","Uts_18A_038","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,41,0,0,0,41,1,"semelparous",1,1,NA,1,2,1,2019
"653","Uts_18A_042","dam","Adult","Adult",2018,2011,3,4,4,0,NA,2019,4,1,2019,3,0,0,0,3,1,"semelparous",1,1,NA,2,3,1,2019
"654","Uts_18A_045","dam","Adult","Adult",2018,2012,4,2,2,0,NA,2019,2,1,2019,2,0,0,0,2,1,"semelparous",1,1,NA,1,3,1,2019
"655","Uts_18A_071","dam","Adult","Adult",2018,2011,4,3,3,0,NA,2013,3,1,2012,1,1,0,0,2,2,"iteroparous",1,1,NA,1,2,2,2019
"656","Uts_18A_071","dam","Adult","Adult",2018,2011,4,3,3,0,NA,2013,3,4,2019,26,0,0,0,26,2,"iteroparous",1,2,NA,1,2,2,2019
"657","Uts_18A_080","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,42,0,0,0,42,1,"semelparous",1,1,NA,2,3,1,2019
"658","Uts_18A_088","dam","Adult","Adult",2018,2012,4,2,2,0,NA,2019,2,1,2019,59,0,0,0,59,1,"semelparous",1,1,NA,2,2,1,2019
"659","Uts_18A_096","dam","Adult","Adult",2018,2012,3,3,3,0,NA,2019,3,1,2019,27,0,0,0,27,1,"semelparous",1,1,NA,1,3,1,2019
"660","Uts_18A_117","dam","Adult","Adult",2018,2011,4,3,3,0,NA,2019,3,1,2019,61,1,0,0,62,1,"semelparous",1,1,NA,2,3,1,2019
"661","Uts_18A_119","dam","Adult","Adult",2018,2013,3,2,2,0,NA,2019,2,1,2019,3,0,0,0,3,1,"semelparous",1,1,NA,2,2,1,2019
"662","Uts_18_1y_0816","dam","Offspring","1+",2018,2017,4,NA,NA,0,NA,2019,-2,1,2018,0,1,0,0,1,1,"semelparous",1,1,NA,1,1,1,2018
"663","Uts_18_1y_1018","dam","Offspring","1+",2018,2017,4,NA,NA,0,NA,2019,-2,1,2019,1,0,0,0,1,1,"semelparous",1,1,NA,1,3,1,2019
