year,ID,OffspID.ext,class,Code,new_site_code,date,site_description,lat,long,box.info,Cap.no,Cap.notes.org,Ext.notes,other.notes,sample.date,ID.tube,length.cm,class,scale.age,mature.male.parr,recapture,notes.fi,notes.eng,
2017,Uts_17_2y_1694,UTS_17_2y_1694,2y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",12,12,ECG_037,,9/12/2017,12,9.8,2+,2,,,,,
2017,Uts_17_2y_1695,UTS_17_2y_1695,2y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",13,13,ECG_037,,9/12/2017,13,11.0,2+,2,,,,,
2017,Uts_17_1y_1690,UTS_17_1y_1690,1y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",14,14,ECG_037,,9/12/2017,14,6.0,1+,1,,,,,
2017,Uts_17_1y_1691,UTS_17_1y_1691,1y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",15,15,ECG_037,,9/12/2017,15,6.0,1+,1,,,,,
2017,Uts_17_2y_1696,UTS_17_2y_1696,2y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",16,16,ECG_037,,9/12/2017,16,11.3,2+,2,,,,,
2017,Uts_17_2y_1697,UTS_17_2y_1697,2y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",17,17,ECG_037,,9/12/2017,17,12.1,2+,2,,,,,
2017,Uts_17_2y_1698,UTS_17_2y_1698,2y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",18,18. male,ECG_037,,9/12/2017,18,11.2,2+,2,1,,,,
2017,Uts_17_1y_1689,UTS_17_1y_1689,1y,4,4,9/12/2017,"downstream from the bridge, East bank",69.90956407,27.04944413,"Utsjoki 2017, 12.9.2017, Sillan alapuoli, itäranta, 0+ (kirkas) 50, 1+ (pinkki) 47, 2+ (vihreä) 7 (1 uros), 3+ (violetti) 1, yht. 105",NA,RE,ECG_037,,,,,,,,1,,,
2017,Uts_17_2y_2908,UTS_17_2y_2908,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",1,1,ECG_085,,9/12/2017,1,9.5,1+,1,,,,,
2017,Uts_17_2y_2909,UTS_17_2y_2909,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",2,2,ECG_085,,9/12/2017,2,12.7,2+,2,,,,,
2017,Uts_17_2y_2910,UTS_17_2y_2910,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",3,3,ECG_085,,9/12/2017,3,12.8,2+,2,,,,,
2017,Uts_17_2y_2911,UTS_17_2y_2911,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",4,4,ECG_085,,9/12/2017,4,10.2,2+,2,,,,,
2017,Uts_17_2y_2912,UTS_17_2y_2912,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",5,5,ECG_085,,9/12/2017,5,12.8,2+,2,,,,,
2017,Uts_17_2y_2913,UTS_17_2y_2913,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",6,6,ECG_085,,9/12/2017,6,10.2,2+,2,,,,,
2017,Uts_17_2y_2914,UTS_17_2y_2914,2y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",8,8,ECG_085,Added to ECG_085 (ECG_085 has only 1 water sample now),9/12/2017,8,9.7,1+,1,,,,,
2017,Uts_17_3y_0654,UTS_17_3y_0654,3y,14,16,9/5/2017,"Hotel reed, East bank",69.90472091,27.03553956,"5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",2,2,ECG_026,,42983,2,13.6,2+,2,,,,,
2017,Uts_17_3y_0656,UTS_17_3y_0656,3y,14,16,9/5/2017,"Hotel reed, East bank",69.90472091,27.03553956,"5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 474",6,6 male,ECG_026,,42983,6,13.2,2+,2,1,,,,
2017,Uts_17_3y_0655,UTS_17_3y_0655,3y,14,16,9/5/2017,"Hotel reed, East bank",69.90472091,27.03553956,"5.9.2017, Hotellin mutka, 0+ (kirkas) 350, 1+ (pinkki) 101, 2+ (vihreä) 19, 3+ (violetti) 3, yht. 473",18,18,ECG_026,,42983,18,13,2+,2,,,,,
2017,Uts_17_1y_2906,UTS_17_1y_2906,1y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",7,7,ECG_085,,9/12/2017,7,9.2,1+,1,,,,,
2017,Uts_17_1y_2907,UTS_17_1y_2907,1y,12,12,9/12/2017,Goldeneye nest reeds,69.90262703,27.03609746,"Utsjoki 2017, 12.9.2018, Telkänpönttö, särkkä, 0+ (kirkas) 363, 1+ (pinkki) 63, 2+ (vihreä) 8, yht. 434",NA,RE,ECG_085,,,,,,,,1,,,
2017,Uts_17_1y_1772,UTS_17_1y_1772,1y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",1,1,ECG_038,,9/13/2017,1,9.4,1+,1,,,,,
2017,Uts_17_2y_1775,UTS_17_2y_1775,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",2,2,ECG_038,,9/13/2017,2,11.0,2+,2,,,,,
2017,Uts_17_3y_1785,UTS_17_3y_1785,3y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",3,3,ECG_038,,9/13/2017,3,14.0,2+,2,,,,,
2017,Uts_17_2y_1776,UTS_17_2y_1776,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",4,4,ECG_038,,9/13/2017,4,9.7,2+,2,,,,,
2017,Uts_17_2y_1777,UTS_17_2y_1777,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",5,5,ECG_038,,9/13/2017,5,11.1,2+,2,,,,,
2017,Uts_17_2y_1778,UTS_17_2y_1778,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",6,6. RE,ECG_038,,9/13/2017,6,11.5,2+,2,,1,,,
2017,Uts_17_1y_1773,UTS_17_1y_1773,1y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",7,7,ECG_038,,9/13/2017,7,9.2,2+,2,,,,,
2017,Uts_17_2y_1779,UTS_17_2y_1779,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",8,8,ECG_038,,9/13/2017,8,11.0,2+,2,,,,,
2017,Uts_17_2y_1780,UTS_17_2y_1780,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",9,9. male,ECG_038,,9/13/2017,9,10.5,2+,2,1,,,,
2017,Uts_17_2y_1781,UTS_17_2y_1781,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",10,10,ECG_038,,9/13/2017,10,12.4,2+,2,,,,,
2017,Uts_17_2y_1782,UTS_17_2y_1782,2y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",11,11,ECG_038,,9/13/2017,11,11.4,2+,2,,,,,
2017,Uts_17_1y_1774,UTS_17_1y_1774,1y,6,6,9/13/2017,"upstream from the bridge, West bank",69.90767707,27.04575341,"Utsjoki 2017, 13.9.2017, Sillan yläpuoli, länsiranta, 0+ (kirkas) 28, 1+ (pinkki) 47, 2+ (vihreä) 10 (1 uros), 3+ (violetti) 1, yht. 86",NA,RE,ECG_038,,,,,,,,1,,,
