ID,Sex,BirthYear
Uts_18_0y_1177,1,2018
Uts_18_0y_1178,1,2018
Uts_18_0y_1179,1,2018
Uts_18_0y_1180,1,2018
Uts_18_0y_1181,2,2018
Uts_18_0y_1182,1,2018
Uts_18_0y_1216,1,2018
Uts_18_0y_1217,1,2018
Uts_18_0y_1218,1,2018
Uts_18_0y_1219,2,2018
Uts_18_0y_1220,2,2018
Uts_18_0y_1221,2,2018
Uts_18_0y_1222,1,2018
Uts_18_0y_1223,1,2018
Uts_18_0y_1224,2,2018
Uts_18_0y_1225,2,2018
Uts_18_0y_1226,1,2018
Uts_18_0y_1227,1,2018
Uts_18_0y_1228,1,2018
Uts_18_0y_1229,1,2018
Uts_18_0y_1230,2,2018
Uts_18_0y_1231,2,2018
Uts_18_0y_1232,1,2018
Uts_18_0y_1233,1,2018
Uts_18_0y_1234,2,2018
Uts_18_0y_1235,1,2018
Uts_18_0y_1236,1,2018
Uts_18_0y_1238,2,2018
Uts_18_0y_1239,1,2018
Uts_18_0y_1240,1,2018
Uts_18_0y_1241,2,2018
Uts_18_0y_1242,2,2018
Uts_18_0y_1243,1,2018
Uts_18_0y_1244,2,2018
Uts_18_0y_1245,1,2018
Uts_18_0y_1246,2,2018
Uts_18_0y_1247,2,2018
Uts_18_0y_1248,1,2018
Uts_18_0y_1249,1,2018
Uts_18_0y_1250,1,2018
Uts_18_0y_1251,1,2018
Uts_18_0y_1252,1,2018
Uts_18_0y_1253,2,2018
Uts_18_0y_1254,2,2018
Uts_18_0y_1255,2,2018
Uts_18_0y_1256,2,2018
Uts_18_0y_1257,1,2018
Uts_18_0y_1258,1,2018
Uts_18_0y_1259,2,2018
Uts_18_0y_1260,2,2018
Uts_18_0y_1261,1,2018
Uts_18_0y_1262,2,2018
Uts_18_0y_1263,1,2018
Uts_18_0y_1264,2,2018
Uts_18_0y_1265,2,2018
Uts_18_0y_1266,1,2018
Uts_18_0y_1267,1,2018
Uts_18_0y_1268,2,2018
Uts_18_0y_1269,1,2018
Uts_18_0y_1270,2,2018
Uts_18_0y_1271,1,2018
Uts_18_0y_1272,2,2018
Uts_18_0y_1273,1,2018
Uts_18_0y_1274,1,2018
Uts_18_0y_1275,1,2018
Uts_18_0y_1276,2,2018
Uts_18_0y_1277,1,2018
Uts_18_0y_1278,2,2018
Uts_18_0y_1279,2,2018
Uts_18_0y_1280,2,2018
Uts_18_0y_1281,2,2018
Uts_18_0y_1282,2,2018
Uts_18_0y_1283,1,2018
Uts_18_0y_1284,2,2018
Uts_18_0y_1285,2,2018
Uts_18_0y_1286,2,2018
Uts_18_0y_1287,2,2018
Uts_18_0y_1288,1,2018
Uts_18_0y_1289,2,2018
Uts_18_0y_1290,2,2018
Uts_18_0y_1291,1,2018
Uts_18_0y_1292,2,2018
Uts_18_0y_1293,2,2018
Uts_18_0y_1294,1,2018
Uts_18_0y_1295,1,2018
Uts_18_0y_1296,2,2018
Uts_18_0y_1297,2,2018
Uts_18_0y_1298,2,2018
Uts_18_0y_1299,1,2018
Uts_18_0y_1300,1,2018
Uts_18_0y_1301,1,2018
Uts_18_0y_1302,2,2018
Uts_18_0y_1303,2,2018
Uts_18_0y_1304,2,2018
Uts_18_0y_1305,1,2018
Uts_18_0y_1306,2,2018
Uts_18_0y_1307,1,2018
Uts_18_0y_1308,1,2018
Uts_18_0y_1309,1,2018
Uts_18_0y_1310,1,2018
Uts_18_0y_1311,2,2018
Uts_18_0y_1312,2,2018
Uts_18_0y_1313,1,2018
Uts_18_0y_1314,2,2018
Uts_18_0y_1315,1,2018
Uts_18_0y_1316,1,2018
Uts_18_0y_1317,2,2018
Uts_18_0y_1318,2,2018
Uts_18_0y_1319,1,2018
Uts_18_0y_1320,1,2018
Uts_18_0y_1321,1,2018
Uts_18_0y_1322,2,2018
Uts_18_0y_1323,2,2018
Uts_18_0y_1324,2,2018
Uts_18_0y_1325,1,2018
Uts_18_0y_1326,2,2018
Uts_18_0y_1327,1,2018
Uts_18_0y_1328,1,2018
Uts_18_0y_1329,2,2018
Uts_18_0y_1330,2,2018
Uts_18_0y_1331,2,2018
Uts_18_0y_1332,1,2018
Uts_18_0y_1333,2,2018
Uts_18_0y_1334,1,2018
Uts_18_0y_1335,1,2018
Uts_18_0y_1336,1,2018
Uts_18_0y_1337,1,2018
Uts_18_0y_1338,1,2018
Uts_18_0y_1339,2,2018
Uts_18_0y_1340,1,2018
Uts_18_0y_1341,2,2018
Uts_18_0y_1342,2,2018
Uts_18_0y_1343,2,2018
Uts_18_0y_1344,2,2018
Uts_18_0y_1345,1,2018
Uts_18_0y_1346,1,2018
Uts_18_0y_1347,2,2018
Uts_18_0y_1348,2,2018
Uts_18_0y_1349,2,2018
Uts_18_0y_1350,1,2018
Uts_18_0y_1351,2,2018
Uts_18_0y_1352,1,2018
Uts_18_0y_1353,1,2018
Uts_18_0y_1354,1,2018
Uts_18_0y_1355,2,2018
Uts_18_0y_1356,2,2018
Uts_18_0y_1357,1,2018
Uts_18_0y_1358,2,2018
Uts_18_0y_1359,1,2018
Uts_18_0y_1360,1,2018
Uts_18_0y_1361,1,2018
Uts_18_0y_1362,1,2018
Uts_18_0y_1363,1,2018
Uts_18_0y_1364,2,2018
Uts_18_0y_1365,2,2018
Uts_18_0y_1366,1,2018
Uts_18_0y_1367,2,2018
Uts_18_0y_1368,2,2018
Uts_18_0y_1369,2,2018
Uts_18_0y_1370,1,2018
Uts_18_0y_1371,1,2018
Uts_18_0y_1372,1,2018
Uts_18_0y_1373,1,2018
Uts_18_0y_1374,2,2018
Uts_18_0y_1375,1,2018
Uts_18_0y_1376,1,2018
Uts_18_0y_1377,1,2018
Uts_18_0y_1378,1,2018
Uts_18_0y_1379,1,2018
Uts_18_0y_1380,1,2018
Uts_18_0y_1381,1,2018
Uts_18_0y_1382,1,2018
Uts_18_0y_1383,1,2018
Uts_18_0y_1384,1,2018
Uts_18_0y_1385,1,2018
Uts_18_0y_1386,2,2018
Uts_18_0y_1387,1,2018
Uts_18_0y_1388,1,2018
Uts_18_0y_1389,2,2018
Uts_18_0y_1390,2,2018
Uts_18_0y_1391,2,2018
Uts_18_0y_1392,2,2018
Uts_18_0y_1393,2,2018
Uts_18_0y_1394,2,2018
Uts_18_0y_1395,1,2018
Uts_18_0y_1396,2,2018
Uts_18_0y_1397,2,2018
Uts_18_0y_1398,1,2018
Uts_18_0y_1399,1,2018
Uts_18_0y_1400,2,2018
Uts_18_0y_1401,1,2018
Uts_18_0y_1402,2,2018
Uts_18_0y_1403,1,2018
Uts_18_0y_1404,1,2018
Uts_18_0y_1405,2,2018
Uts_18_0y_1406,2,2018
Uts_18_0y_1407,1,2018
Uts_18_0y_1408,2,2018
Uts_18_0y_1409,2,2018
Uts_18_0y_1410,2,2018
Uts_18_0y_1411,2,2018
Uts_18_0y_1412,2,2018
Uts_18_0y_1413,1,2018
Uts_18_0y_1414,2,2018
Uts_18_0y_1415,1,2018
Uts_18_0y_1416,2,2018
Uts_18_0y_1417,1,2018
Uts_18_0y_1418,2,2018
Uts_18_0y_1419,2,2018
Uts_18_0y_1420,2,2018
Uts_18_0y_1421,1,2018
Uts_18_0y_1422,1,2018
Uts_18_0y_1424,1,2018
Uts_18_0y_1425,1,2018
Uts_18_0y_1426,2,2018
Uts_18_0y_1427,1,2018
Uts_18_0y_1428,2,2018
Uts_18_0y_1429,1,2018
Uts_18_0y_1430,2,2018
Uts_18_0y_1431,2,2018
Uts_18_0y_1432,1,2018
Uts_18_0y_1433,1,2018
Uts_18_0y_1434,2,2018
Uts_18_0y_1435,1,2018
Uts_18_0y_1436,1,2018
Uts_18_0y_1437,2,2018
Uts_18_0y_1438,1,2018
Uts_18_0y_1439,1,2018
Uts_18_0y_1440,2,2018
Uts_18_0y_1441,1,2018
Uts_18_0y_1442,2,2018
Uts_18_0y_1443,1,2018
Uts_18_0y_1444,1,2018
Uts_18_0y_1445,1,2018
Uts_18_0y_1446,2,2018
Uts_18_0y_1447,2,2018
Uts_18_0y_1448,1,2018
Uts_18_0y_1449,2,2018
Uts_18_0y_1450,2,2018
Uts_18_0y_1451,1,2018
Uts_18_0y_1452,2,2018
Uts_18_0y_1453,2,2018
Uts_18_0y_1454,2,2018
Uts_18_0y_1455,1,2018
Uts_18_0y_1456,2,2018
Uts_18_0y_1457,1,2018
Uts_18_0y_1458,2,2018
Uts_18_0y_1459,2,2018
Uts_18_0y_1460,2,2018
Uts_18_0y_1461,2,2018
Uts_18_0y_1462,2,2018
Uts_18_0y_1463,2,2018
Uts_18_0y_1464,2,2018
Uts_18_0y_1465,1,2018
Uts_18_0y_1466,1,2018
Uts_18_0y_1467,1,2018
Uts_18_0y_1468,2,2018
Uts_18_0y_1469,1,2018
Uts_18_0y_1470,2,2018
Uts_18_0y_1471,1,2018
Uts_18_0y_1472,2,2018
Uts_18_0y_1473,1,2018
Uts_18_0y_1474,1,2018
Uts_18_0y_1475,1,2018
Uts_18_0y_1476,1,2018
Uts_18_0y_1477,1,2018
Uts_18_0y_1478,1,2018
Uts_18_0y_1479,2,2018
Uts_18_0y_1480,1,2018
Uts_18_0y_1481,2,2018
Uts_18_0y_1482,1,2018
Uts_18_0y_1483,2,2018
Uts_18_0y_1484,1,2018
Uts_18_0y_1485,2,2018
Uts_18_0y_1486,2,2018
Uts_18_0y_1487,2,2018
Uts_18_0y_1488,2,2018
Uts_18_0y_1489,1,2018
Uts_18_0y_1490,1,2018
Uts_18_0y_1491,2,2018
Uts_18_0y_1492,1,2018
Uts_18_0y_1493,1,2018
Uts_18_0y_1494,2,2018
Uts_18_0y_1495,2,2018
Uts_18_0y_1496,2,2018
Uts_18_0y_1497,1,2018
Uts_18_0y_1499,2,2018
Uts_18_0y_1500,1,2018
Uts_18_0y_1501,2,2018
Uts_18_0y_1502,1,2018
Uts_18_0y_1504,1,2018
Uts_18_0y_1505,2,2018
Uts_18_0y_1506,2,2018
Uts_18_0y_1507,1,2018
Uts_18_0y_1508,2,2018
Uts_18_0y_1509,1,2018
Uts_18_0y_1510,1,2018
Uts_18_0y_1511,2,2018
Uts_18_0y_1512,1,2018
Uts_18_0y_1513,2,2018
Uts_18_0y_1514,1,2018
Uts_18_0y_1515,2,2018
Uts_18_0y_1516,2,2018
Uts_18_0y_1517,1,2018
Uts_18_0y_1518,1,2018
Uts_18_0y_1519,1,2018
Uts_18_0y_1520,1,2018
Uts_18_0y_1522,1,2018
Uts_18_0y_1523,2,2018
Uts_18_0y_1524,2,2018
Uts_18_0y_1525,1,2018
Uts_18_0y_1526,1,2018
Uts_18_0y_1528,1,2018
Uts_18_0y_1529,2,2018
Uts_18_0y_1532,1,2018
Uts_18_0y_1533,2,2018
Uts_18_0y_1534,2,2018
Uts_18_0y_1535,2,2018
Uts_18_0y_1536,1,2018
Uts_18_0y_1537,2,2018
Uts_18_0y_1538,1,2018
Uts_18_0y_1539,1,2018
Uts_18_0y_1540,1,2018
Uts_18_0y_1541,2,2018
Uts_18_0y_1542,2,2018
Uts_18_0y_1543,1,2018
Uts_18_0y_1544,1,2018
Uts_18_0y_1545,1,2018
Uts_18_0y_1546,2,2018
Uts_18_0y_1547,1,2018
Uts_18_0y_1548,2,2018
Uts_18_0y_1549,2,2018
Uts_18_0y_1550,2,2018
Uts_18_0y_1551,1,2018
Uts_18_0y_1552,1,2018
Uts_18_0y_1553,2,2018
Uts_18_0y_1554,2,2018
Uts_18_0y_1555,1,2018
Uts_18_0y_1556,1,2018
Uts_18_0y_1557,1,2018
Uts_18_0y_1559,2,2018
Uts_18_0y_1560,1,2018
Uts_18_0y_1561,1,2018
Uts_18_0y_1562,2,2018
Uts_18_0y_1563,1,2018
Uts_18_0y_1564,1,2018
Uts_18_0y_1565,1,2018
Uts_18_0y_1566,1,2018
Uts_18_0y_1567,2,2018
Uts_18_0y_1568,1,2018
Uts_18_0y_1569,1,2018
Uts_18_0y_1570,2,2018
Uts_18_0y_1571,1,2018
Uts_18_0y_1572,1,2018
Uts_18_0y_1573,2,2018
Uts_18_0y_1574,1,2018
Uts_18_0y_1575,1,2018
Uts_18_0y_1576,2,2018
Uts_18_0y_1577,2,2018
Uts_18_0y_1578,2,2018
Uts_18_0y_1580,2,2018
Uts_18_0y_1581,2,2018
Uts_18_0y_1582,1,2018
Uts_18_0y_1583,1,2018
Uts_18_0y_1584,2,2018
Uts_18_0y_1585,1,2018
Uts_18_0y_1586,2,2018
Uts_18_0y_1587,1,2018
Uts_18_0y_1588,1,2018
Uts_18_0y_1589,2,2018
Uts_18_0y_1590,2,2018
Uts_18_0y_1591,2,2018
Uts_18_0y_1592,1,2018
Uts_18_0y_1593,2,2018
Uts_18_0y_1594,1,2018
Uts_18_0y_1595,2,2018
Uts_18_0y_1596,2,2018
Uts_18_0y_1597,2,2018
Uts_18_0y_1598,1,2018
Uts_18_0y_1599,2,2018
Uts_18_0y_1600,2,2018
Uts_18_0y_1601,1,2018
Uts_18_0y_1602,1,2018
Uts_18_0y_1603,2,2018
Uts_18_0y_1604,1,2018
Uts_18_0y_1605,2,2018
Uts_18_0y_1606,1,2018
Uts_18_0y_1607,1,2018
Uts_18_0y_1608,2,2018
Uts_18_0y_1609,1,2018
Uts_18_0y_1610,1,2018
Uts_18_0y_1612,2,2018
Uts_18_0y_1613,1,2018
Uts_18_0y_1614,2,2018
Uts_18_0y_1615,1,2018
Uts_18_0y_1616,1,2018
Uts_18_0y_1617,2,2018
Uts_18_0y_1618,2,2018
Uts_18_0y_1619,2,2018
Uts_18_0y_1620,1,2018
Uts_18_0y_1621,2,2018
Uts_18_0y_1622,1,2018
Uts_18_0y_1623,1,2018
Uts_18_0y_1624,2,2018
Uts_18_0y_1678,2,2018
Uts_18_0y_1679,2,2018
Uts_18_0y_1680,1,2018
Uts_18_0y_1681,2,2018
Uts_18_0y_1682,2,2018
Uts_18_0y_1683,1,2018
Uts_18_0y_1684,2,2018
Uts_18_0y_1685,1,2018
Uts_18_0y_1686,1,2018
Uts_18_0y_1687,1,2018
Uts_18_0y_1688,2,2018
Uts_18_0y_1689,1,2018
Uts_18_0y_1690,1,2018
Uts_18_0y_1691,1,2018
Uts_18_0y_1692,1,2018
Uts_18_0y_1693,1,2018
Uts_18_0y_1694,2,2018
Uts_18_0y_1695,1,2018
Uts_18_0y_1696,2,2018
Uts_18_0y_1697,1,2018
Uts_18_0y_1698,2,2018
Uts_18_0y_1699,2,2018
Uts_18_0y_1700,2,2018
Uts_18_0y_1701,1,2018
Uts_18_0y_1702,2,2018
Uts_18_0y_1703,2,2018
Uts_18_0y_1704,2,2018
Uts_18_0y_1705,1,2018
Uts_18_0y_1706,1,2018
Uts_18_0y_1707,1,2018
Uts_18_0y_1708,1,2018
Uts_18_0y_1709,2,2018
Uts_18_0y_1710,1,2018
Uts_18_0y_1711,2,2018
Uts_18_0y_1712,2,2018
Uts_18_0y_1713,1,2018
Uts_18_0y_1714,2,2018
Uts_18_0y_1715,2,2018
Uts_18_0y_1716,2,2018
Uts_18_0y_1717,1,2018
Uts_18_0y_1718,1,2018
Uts_18_0y_1719,1,2018
Uts_18_0y_1720,2,2018
Uts_18_0y_1721,1,2018
Uts_18_0y_1722,1,2018
Uts_18_0y_1723,1,2018
Uts_18_0y_1724,1,2018
Uts_18_0y_1725,1,2018
Uts_18_0y_1726,1,2018
Uts_18_0y_1727,1,2018
Uts_18_0y_1728,2,2018
Uts_18_0y_1729,2,2018
Uts_18_0y_1730,1,2018
Uts_18_0y_1731,2,2018
Uts_18_0y_1732,1,2018
Uts_18_0y_1733,1,2018
Uts_18_0y_1734,2,2018
Uts_18_0y_1735,1,2018
Uts_18_0y_1736,2,2018
Uts_18_0y_1737,1,2018
Uts_18_0y_1822,2,2018
Uts_18_0y_1823,1,2018
Uts_18_0y_1824,1,2018
Uts_18_0y_1825,2,2018
Uts_18_0y_1826,2,2018
Uts_18_0y_1827,2,2018
Uts_18_0y_1828,1,2018
Uts_18_0y_1829,1,2018
Uts_18_0y_1830,2,2018
Uts_18_0y_1831,2,2018
Uts_18_0y_1832,2,2018
Uts_18_0y_1833,1,2018
Uts_18_0y_1834,1,2018
Uts_18_0y_1835,2,2018
Uts_18_0y_1836,1,2018
Uts_18_0y_1837,2,2018
Uts_18_0y_1838,1,2018
Uts_18_0y_1839,1,2018
Uts_18_0y_1840,1,2018
Uts_18_0y_1841,2,2018
Uts_18_0y_1842,1,2018
Uts_18_0y_1843,1,2018
Uts_18_0y_1844,1,2018
Uts_18_0y_1845,2,2018
Uts_18_0y_1846,1,2018
Uts_18_0y_1847,2,2018
Uts_18_0y_1848,1,2018
Uts_18_0y_1849,2,2018
Uts_18_0y_1850,1,2018
Uts_18_0y_1851,1,2018
Uts_18_0y_1852,2,2018
Uts_18_0y_1853,2,2018
Uts_18_0y_1854,2,2018
Uts_18_0y_1855,2,2018
Uts_18_0y_1856,1,2018
Uts_18_0y_1857,2,2018
Uts_18_0y_1858,1,2018
Uts_18_0y_1859,2,2018
Uts_18_0y_1860,2,2018
Uts_18_0y_1861,2,2018
Uts_18_0y_1862,1,2018
Uts_18_0y_1863,2,2018
Uts_18_0y_1864,1,2018
Uts_18_0y_1865,1,2018
Uts_18_0y_1866,1,2018
Uts_18_0y_1867,2,2018
Uts_18_0y_1868,1,2018
Uts_18_0y_1869,2,2018
Uts_18_0y_1870,2,2018
Uts_18_0y_1871,1,2018
Uts_18_0y_1872,2,2018
Uts_18_0y_1873,2,2018
Uts_18_0y_1874,1,2018
Uts_18_0y_1875,2,2018
Uts_18_0y_1876,2,2018
Uts_18_0y_1877,1,2018
Uts_18_0y_1878,1,2018
Uts_18_0y_1879,2,2018
Uts_18_0y_1880,1,2018
Uts_18_0y_1881,2,2018
Uts_18_0y_1882,2,2018
Uts_18_0y_1883,2,2018
Uts_18_0y_1884,1,2018
Uts_18_0y_1885,2,2018
Uts_18_0y_1886,1,2018
Uts_18_0y_1887,1,2018
Uts_18_0y_1888,1,2018
Uts_18_0y_1889,2,2018
Uts_18_0y_1890,2,2018
Uts_18_0y_1891,1,2018
Uts_18_0y_1892,2,2018
Uts_18_0y_1893,2,2018
Uts_18_0y_1894,2,2018
Uts_18_0y_1895,2,2018
Uts_18_0y_1896,1,2018
Uts_18_0y_1897,1,2018
Uts_18_0y_1898,2,2018
Uts_18_0y_1899,2,2018
Uts_18_0y_1900,1,2018
Uts_18_0y_1901,1,2018
Uts_18_0y_1902,1,2018
Uts_18_0y_1903,1,2018
Uts_18_0y_1904,2,2018
Uts_18_0y_1905,1,2018
Uts_18_0y_1906,1,2018
Uts_18_0y_1907,2,2018
Uts_18_0y_1908,2,2018
Uts_18_0y_1909,2,2018
Uts_18_0y_1910,1,2018
Uts_18_0y_1911,1,2018
Uts_18_0y_1912,1,2018
Uts_18_0y_1913,2,2018
Uts_18_0y_1914,1,2018
Uts_18_0y_1915,1,2018
Uts_18_0y_1916,1,2018
Uts_18_0y_2004,1,2018
Uts_18_0y_2005,2,2018
Uts_18_0y_2006,2,2018
Uts_18_0y_2007,1,2018
Uts_18_0y_2008,2,2018
Uts_18_0y_2009,2,2018
Uts_18_0y_2010,2,2018
Uts_18_0y_2011,1,2018
Uts_18_0y_2012,2,2018
Uts_18_0y_2013,2,2018
Uts_18_0y_2014,2,2018
Uts_18_0y_2015,1,2018
Uts_18_0y_2016,1,2018
Uts_18_0y_2017,1,2018
Uts_18_0y_2018,2,2018
Uts_18_0y_2019,2,2018
Uts_18_0y_2020,2,2018
Uts_18_0y_2021,2,2018
Uts_18_0y_2022,1,2018
Uts_18_0y_2023,2,2018
Uts_18_0y_2024,1,2018
Uts_18_0y_2025,1,2018
Uts_18_0y_2026,1,2018
Uts_18_0y_2027,2,2018
Uts_18_0y_2028,2,2018
Uts_18_0y_2029,1,2018
Uts_18_0y_2030,1,2018
Uts_18_0y_2031,1,2018
Uts_18_0y_2032,1,2018
Uts_18_0y_2033,2,2018
Uts_18_0y_2034,1,2018
Uts_18_0y_2035,2,2018
Uts_18_0y_2036,2,2018
Uts_18_0y_2037,1,2018
Uts_18_0y_2038,2,2018
Uts_18_0y_2039,2,2018
Uts_18_0y_2040,2,2018
Uts_18_0y_2041,1,2018
Uts_18_0y_2042,2,2018
Uts_18_0y_2043,2,2018
Uts_18_0y_2045,2,2018
Uts_18_0y_2046,2,2018
Uts_18_0y_2047,1,2018
Uts_18_0y_2048,1,2018
Uts_18_0y_2049,2,2018
Uts_18_0y_2050,2,2018
Uts_18_0y_2051,1,2018
Uts_18_0y_2052,1,2018
Uts_18_0y_2053,1,2018
Uts_18_0y_2054,1,2018
Uts_18_0y_2055,2,2018
Uts_18_0y_2056,1,2018
Uts_18_0y_2057,2,2018
Uts_18_0y_2058,2,2018
Uts_18_0y_2059,1,2018
Uts_18_0y_2060,2,2018
Uts_18_0y_2061,2,2018
Uts_18_0y_2062,1,2018
Uts_18_0y_2063,1,2018
Uts_18_0y_2064,2,2018
Uts_18_0y_2065,2,2018
Uts_18_0y_2066,2,2018
Uts_18_0y_2067,2,2018
Uts_18_0y_2068,2,2018
Uts_18_0y_2069,1,2018
Uts_18_0y_2070,2,2018
Uts_18_0y_2071,1,2018
Uts_18_0y_2072,1,2018
Uts_18_0y_2073,2,2018
Uts_18_0y_2074,1,2018
Uts_18_0y_2075,2,2018
Uts_18_0y_2076,1,2018
Uts_18_0y_2145,2,2018
Uts_18_0y_2146,2,2018
Uts_18_0y_2147,1,2018
Uts_18_0y_2148,1,2018
Uts_18_0y_2149,1,2018
Uts_18_0y_2150,2,2018
Uts_18_0y_2151,1,2018
Uts_18_0y_2152,2,2018
Uts_18_0y_2153,2,2018
Uts_18_0y_2154,2,2018
Uts_18_0y_2155,1,2018
Uts_18_0y_2156,2,2018
Uts_18_0y_2157,1,2018
Uts_18_0y_2158,2,2018
Uts_18_0y_2159,2,2018
Uts_18_0y_2160,2,2018
Uts_18_0y_2161,1,2018
Uts_18_0y_2162,1,2018
Uts_18_0y_2163,2,2018
Uts_18_0y_2164,2,2018
Uts_18_0y_2165,1,2018
Uts_18_0y_2166,1,2018
Uts_18_0y_2167,2,2018
Uts_18_0y_2168,1,2018
Uts_18_0y_2169,2,2018
Uts_18_0y_2170,1,2018
Uts_18_0y_2171,1,2018
Uts_18_0y_2172,2,2018
Uts_18_0y_2173,1,2018
Uts_18_0y_2174,2,2018
Uts_18_0y_2175,1,2018
Uts_18_0y_2176,2,2018
Uts_18_0y_2177,1,2018
Uts_18_0y_2178,2,2018
Uts_18_0y_2179,1,2018
Uts_18_0y_2180,2,2018
Uts_18_0y_2181,2,2018
Uts_18_0y_2182,2,2018
Uts_18_0y_2183,1,2018
Uts_18_0y_2184,1,2018
Uts_18_0y_2185,2,2018
Uts_18_0y_2186,2,2018
Uts_18_0y_2187,2,2018
Uts_18_0y_2188,1,2018
Uts_18_0y_2189,2,2018
Uts_18_0y_2190,2,2018
Uts_18_0y_2284,2,2018
Uts_18_0y_2285,2,2018
Uts_18_0y_2286,1,2018
Uts_18_0y_2287,2,2018
Uts_18_0y_2288,2,2018
Uts_18_0y_2289,1,2018
Uts_18_0y_2290,1,2018
Uts_18_0y_2291,2,2018
Uts_18_0y_2292,1,2018
Uts_18_0y_2293,2,2018
Uts_18_0y_2294,1,2018
Uts_18_0y_2295,1,2018
Uts_18_0y_2297,2,2018
Uts_18_0y_2298,1,2018
Uts_18_0y_2299,1,2018
Uts_18_0y_2300,1,2018
Uts_18_0y_2301,2,2018
Uts_18_0y_2302,1,2018
Uts_18_0y_2303,1,2018
Uts_18_0y_2304,2,2018
Uts_18_0y_2305,2,2018
Uts_18_0y_2306,1,2018
Uts_18_0y_2307,2,2018
Uts_18_0y_2308,1,2018
Uts_18_0y_2309,1,2018
Uts_18_0y_2310,1,2018
Uts_18_0y_2311,1,2018
Uts_18_0y_2312,1,2018
Uts_18_0y_2313,1,2018
Uts_18_0y_2314,2,2018
Uts_18_0y_2315,1,2018
Uts_18_0y_2316,1,2018
Uts_18_0y_2317,1,2018
Uts_18_0y_2318,2,2018
Uts_18_0y_2319,2,2018
Uts_18_0y_2320,1,2018
Uts_18_0y_2321,2,2018
Uts_18_0y_2340,2,2018
Uts_18_0y_2341,1,2018
Uts_18_0y_2342,2,2018
Uts_18_0y_2343,2,2018
Uts_18_0y_2344,2,2018
Uts_18_0y_2345,1,2018
Uts_18_0y_2346,2,2018
Uts_18_0y_2347,2,2018
Uts_18_0y_2348,1,2018
Uts_18_0y_2349,2,2018
Uts_18_0y_2351,1,2018
Uts_18_0y_2352,2,2018
Uts_18_0y_2353,1,2018
Uts_18_0y_2354,1,2018
Uts_18_0y_2355,2,2018
Uts_18_0y_2356,2,2018
Uts_18_0y_2357,2,2018
Uts_18_0y_2358,1,2018
Uts_18_0y_2359,1,2018
Uts_18_0y_2360,2,2018
Uts_18_0y_2361,1,2018
Uts_18_0y_2362,1,2018
Uts_18_0y_2363,1,2018
Uts_18_0y_2364,2,2018
Uts_18_0y_2365,1,2018
Uts_18_0y_2366,2,2018
Uts_18_0y_2367,1,2018
Uts_18_0y_2368,2,2018
Uts_18_0y_2369,1,2018
Uts_18_0y_2370,1,2018
Uts_18_0y_2372,1,2018
Uts_18_0y_2373,2,2018
Uts_18_0y_2374,2,2018
Uts_18_0y_2375,1,2018
Uts_18_0y_2376,2,2018
Uts_18_0y_2377,1,2018
Uts_18_0y_2378,2,2018
Uts_18_0y_2379,2,2018
Uts_18_0y_2380,1,2018
Uts_18_0y_2381,1,2018
Uts_18_0y_2382,1,2018
Uts_18_0y_2383,1,2018
Uts_18_0y_2384,1,2018
Uts_18_0y_2385,2,2018
Uts_18_0y_2386,1,2018
Uts_18_0y_2387,1,2018
Uts_18_0y_2388,1,2018
Uts_18_0y_2389,2,2018
Uts_18_0y_2390,2,2018
Uts_18_0y_2391,1,2018
Uts_18_0y_2392,2,2018
Uts_18_0y_2393,2,2018
Uts_18_0y_2395,1,2018
Uts_18_0y_2396,2,2018
Uts_18_0y_2397,2,2018
Uts_18_1y_0120,2,2017
Uts_18_1y_0121,2,2017
Uts_18_1y_0122,1,2017
Uts_18_1y_0123,1,2017
Uts_18_1y_0124,1,2017
Uts_18_1y_0125,1,2017
Uts_18_1y_0126,1,2017
Uts_18_1y_0127,1,2017
Uts_18_1y_0128,1,2017
Uts_18_1y_0129,2,2017
Uts_18_1y_0130,2,2017
Uts_18_1y_0131,2,2017
Uts_18_1y_0132,1,2017
Uts_18_1y_0133,2,2017
Uts_18_1y_0134,1,2017
Uts_18_1y_0135,1,2017
Uts_18_1y_0136,1,2017
Uts_18_1y_0137,2,2017
Uts_18_1y_0138,2,2017
Uts_18_1y_0139,2,2017
Uts_18_1y_0140,1,2017
Uts_18_1y_0141,2,2017
Uts_18_1y_0142,1,2017
Uts_18_1y_0143,2,2017
Uts_18_1y_0144,2,2017
Uts_18_1y_0145,2,2017
Uts_18_1y_0146,2,2017
Uts_18_1y_0147,2,2017
Uts_18_1y_0148,1,2017
Uts_18_1y_0149,1,2017
Uts_18_1y_0150,2,2017
Uts_18_1y_0151,2,2017
Uts_18_1y_0152,1,2017
Uts_18_1y_0153,2,2017
Uts_18_1y_0154,2,2017
Uts_18_1y_0155,2,2017
Uts_18_1y_0156,2,2017
Uts_18_1y_0157,1,2017
Uts_18_1y_0158,2,2017
Uts_18_1y_0159,1,2017
Uts_18_1y_0160,1,2017
Uts_18_1y_0161,1,2017
Uts_18_1y_0162,2,2017
Uts_18_1y_0164,1,2017
Uts_18_1y_0165,1,2017
Uts_18_1y_0166,1,2017
Uts_18_1y_0167,2,2017
Uts_18_1y_0168,1,2017
Uts_18_1y_0230,1,2017
Uts_18_1y_0231,2,2017
Uts_18_1y_0232,1,2017
Uts_18_1y_0233,2,2017
Uts_18_1y_0234,2,2017
