"","ID","year","OffspID.ext","class","class.cor","Code","new_site_code","date","sample.date","box.info","Cap.no","Cap.notes.org","Ext.notes","other.notes","ID.tube","length.cm","scale.reading","scale.age","mature.male.parr","recapture","notes.fi","notes.eng"
"750","Uts_19_2-3y_0906",2019,"UTS_19_2-3y_0906","2-3y","2-3y",21,13,"9/3/2019","","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",NA,"","","Cap note ""16"" on two vials, no genotype",NA,NA,"",NA,NA,NA,"",""
"751","Uts_19_2-3y_0907",2019,"UTS_19_2-3y_0907","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",17,"17","","",17,10.6,"2+",2,NA,NA,"",""
"752","Uts_19_2-3y_0908",2019,"UTS_19_2-3y_0908","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",18,"18","","",18,9.9,"2+",2,NA,NA,"",""
"753","Uts_19_2-3y_0909",2019,"UTS_19_2-3y_0909","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",19,"19","","",19,9.2,"2+",2,NA,NA,"",""
"754","Uts_19_2-3y_0910",2019,"UTS_19_2-3y_0910","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",20,"20","","",20,9.1,"2+",2,NA,NA,"",""
"755","Uts_19_2-3y_0911",2019,"UTS_19_2-3y_0911","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",21,"21","","",21,9.9,"2+",2,NA,NA,"",""
"756","Uts_19_2-3y_0912",2019,"UTS_19_2-3y_0912","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",22,"22","","",22,10,"2+",2,NA,NA,"",""
"757","Uts_19_2-3y_0913",2019,"UTS_19_2-3y_0913","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",23,"23","","",23,11.2,"2+",2,NA,NA,"",""
"758","Uts_19_2-3y_0914",2019,"UTS_19_2-3y_0914","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",24,"24","","",24,9.2,"2+",2,NA,NA,"",""
"759","Uts_19_2-3y_0915",2019,"UTS_19_2-3y_0915","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",25,"25","","",25,8.5,"2+",2,NA,NA,"",""
"760","Uts_19_2-3y_0916",2019,"UTS_19_2-3y_0916","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",26,"26","","",26,9.6,"2+",2,NA,NA,"",""
"761","Uts_19_2-3y_0917",2019,"UTS_19_2-3y_0917","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",27,"27","","",27,9,"2+",2,NA,NA,"",""
"762","Uts_19_2-3y_0918",2019,"UTS_19_2-3y_0918","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",28,"28","","",28,8.8,"2+",2,NA,NA,"",""
"763","Uts_19_2-3y_0919",2019,"UTS_19_2-3y_0919","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",29,"29","","",29,9.8,"2+",2,NA,NA,"",""
"764","Uts_19_2-3y_0920",2019,"UTS_19_2-3y_0920","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",30,"30","","",30,10.1,"2+",2,NA,NA,"",""
"765","Uts_19_2-3y_0921",2019,"UTS_19_2-3y_0921","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",31,"31","","",31,9.7,"2+",2,NA,NA,"",""
"766","Uts_19_2-3y_0922",2019,"UTS_19_2-3y_0922","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",32,"32","","",32,10,"2+",2,NA,NA,"",""
"767","Uts_19_2-3y_0923",2019,"UTS_19_2-3y_0923","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",33,"33","","",33,10.8,"2+",2,NA,NA,"",""
"768","Uts_19_2-3y_0924",2019,"UTS_19_2-3y_0924","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",34,"34","","",34,9.2,"2+",2,NA,NA,"",""
"769","Uts_19_2-3y_0925",2019,"UTS_19_2-3y_0925","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",35,"35","","",35,9.8,"2+",2,NA,NA,"",""
"770","Uts_19_2-3y_0926",2019,"UTS_19_2-3y_0926","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",36,"36","","",36,11.5,"2+",2,NA,NA,"",""
"771","Uts_19_2-3y_0927",2019,"UTS_19_2-3y_0927","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",37,"37","","",37,10.5,"2+",2,NA,NA,"",""
"772","Uts_19_2-3y_0928",2019,"UTS_19_2-3y_0928","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",38,"38","","",38,10.5,"2+",2,NA,NA,"",""
"773","Uts_19_2-3y_0929",2019,"UTS_19_2-3y_0929","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",39,"39","","",39,11,"2+",2,NA,NA,"",""
"774","Uts_19_2-3y_0930",2019,"UTS_19_2-3y_0930","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",40,"40","","",40,9.6,"2+",2,NA,NA,"",""
"775","Uts_19_2-3y_0931",2019,"UTS_19_2-3y_0931","2-3y","2-3y",21,13,"9/3/2019","9/3/2019","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",41,"41","","",41,10,"2+",2,NA,NA,"",""
"776","Uts_19_1y_0889",2019,"UTS_19_1y_0889","1y","1y",21,13,"9/3/2019","","Utsjoki 2019, 3.9.2019, Vaahtokoste, 30 x 4, 0+ (kirkas) 98, 1+ (pinkki) 35, ? (vihreä) 42",NA,"RE","","1+(pinkki) 36 samples, not 35",NA,NA,"",NA,NA,1,"",""
"777","Uts_19_2-3y_1411",2019,"UTS_19_2-3y_1411","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",1,"1","","",1,9.1,"2+",2,NA,NA,"",""
"778","Uts_19_2-3y_1412",2019,"UTS_19_2-3y_1412","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",2,"2","","",2,10.6,"2+",2,NA,NA,"",""
"779","Uts_19_2-3y_1413",2019,"UTS_19_2-3y_1413","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",3,"3 RE","","",3,10,"2+",2,NA,1,"",""
"780","Uts_19_2-3y_1414",2019,"UTS_19_2-3y_1414","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",4,"4","","",4,11.4,"2+",2,NA,NA,"",""
"781","Uts_19_2-3y_1415",2019,"UTS_19_2-3y_1415","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",5,"5","","",5,11.7,"2+",2,NA,NA,"",""
"782","Uts_19_2-3y_1416",2019,"UTS_19_2-3y_1416","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",6,"6","","",6,9.4,"2+",2,NA,NA,"",""
"783","Uts_19_2-3y_1417",2019,"UTS_19_2-3y_1417","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",7,"7","","",7,10.9,"2+",2,NA,NA,"",""
"784","Uts_19_2-3y_1418",2019,"UTS_19_2-3y_1418","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",8,"8","","",8,10.6,"2+",2,NA,NA,"",""
"785","Uts_19_2-3y_1419",2019,"UTS_19_2-3y_1419","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",9,"9","","",9,9.8,"2+",2,NA,NA,"",""
"786","Uts_19_2-3y_1420",2019,"UTS_19_2-3y_1420","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",10,"10","","",10,9.8,"2+",2,NA,NA,"",""
"787","Uts_19_2-3y_1421",2019,"UTS_19_2-3y_1421","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",11,"11","","",11,9.8,"2+",2,NA,NA,"",""
"788","Uts_19_2-3y_1422",2019,"UTS_19_2-3y_1422","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",12,"12","","",12,13.5,"3+",3,NA,NA,"",""
"789","Uts_19_2-3y_1423",2019,"UTS_19_2-3y_1423","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",13,"13","","",13,8.9,"2+",2,NA,NA,"",""
"790","Uts_19_2-3y_1424",2019,"UTS_19_2-3y_1424","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",14,"14","","",14,12.7,"2+",2,NA,NA,"",""
"791","Uts_19_2-3y_1425",2019,"UTS_19_2-3y_1425","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",15,"15","","",15,13.2,"2+",2,NA,NA,"",""
"792","Uts_19_2-3y_1426",2019,"UTS_19_2-3y_1426","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",16,"16","","",16,11.3,"2+",2,NA,NA,"",""
"793","Uts_19_2-3y_1427",2019,"UTS_19_2-3y_1427","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",17,"17","","",17,10.6,"2+",2,NA,NA,"",""
"794","Uts_19_2-3y_1428",2019,"UTS_19_2-3y_1428","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",18,"18","","",18,11,"2+",2,NA,NA,"",""
"795","Uts_19_2-3y_1429",2019,"UTS_19_2-3y_1429","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",19,"19 RE","","",19,10.7,"2+",2,NA,NA,"",""
"796","Uts_19_2-3y_1430",2019,"UTS_19_2-3y_1430","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",20,"20","","",20,10.5,"2+",2,NA,NA,"",""
"797","Uts_19_2-3y_1431",2019,"UTS_19_2-3y_1431","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",21,"21","","",21,11,"2+",2,NA,NA,"",""
"798","Uts_19_2-3y_1432",2019,"UTS_19_2-3y_1432","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",22,"22","","",22,12.5,"2+",2,NA,NA,"",""
"799","Uts_19_2-3y_1433",2019,"UTS_19_2-3y_1433","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",23,"23","","",23,8.9,"1+",1,NA,NA,"",""
"800","Uts_19_2-3y_1434",2019,"UTS_19_2-3y_1434","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",24,"24","","",24,12.2,"2+",2,NA,NA,"",""
"801","Uts_19_2-3y_1435",2019,"UTS_19_2-3y_1435","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",25,"25","","",25,9.5,"2+",2,NA,NA,"",""
"802","Uts_19_2-3y_1436",2019,"UTS_19_2-3y_1436","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",26,"26","","",26,10.5,"2+",2,NA,NA,"",""
"803","Uts_19_2-3y_1437",2019,"UTS_19_2-3y_1437","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",27,"27","","",27,10.6,"2+",2,NA,NA,"",""
"804","Uts_19_2-3y_1438",2019,"UTS_19_2-3y_1438","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",28,"28","","",28,11.3,"2+",2,NA,NA,"",""
"805","Uts_19_2-3y_1439",2019,"UTS_19_2-3y_1439","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",29,"29","","",29,8.1,"1+",1,NA,NA,"",""
"806","Uts_19_2-3y_1440",2019,"UTS_19_2-3y_1440","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",30,"30","","",30,10.2,"2+",2,NA,NA,"",""
"807","Uts_19_2-3y_1441",2019,"UTS_19_2-3y_1441","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",31,"31","","",31,11.6,"2+",2,NA,NA,"",""
"808","Uts_19_2-3y_1442",2019,"UTS_19_2-3y_1442","2-3y","2-3y",14,16,"9/4/2019","9/4/2019","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",32,"32","","",32,8,"1+",1,NA,NA,"",""
"809","Uts_19_1y_1410",2019,"UTS_19_1y_1410","1y","1y",14,16,"9/4/2019","","Utsjoki 2019, 4.9.2019, Hotellin niva, 50 x 7, 0+ (kirkas) 237, 1+ (pinkki) 26, ? (vihreä) 32, ? (violetti) 1",NA,"RE","","",NA,NA,"",NA,NA,1,"",""
"810","Uts_19_2-3y_1696",2019,"UTS_19_2-3y_1696","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",1,"1","","",1,11.1,"2+",2,NA,NA,"",""
"811","Uts_19_2-3y_1697",2019,"UTS_19_2-3y_1697","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",2,"2","","",2,14.1,"3+",3,NA,NA,"",""
"812","Uts_19_2-3y_1698",2019,"UTS_19_2-3y_1698","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",3,"3 RE","","",3,10.6,"2+",2,NA,1,"",""
"813","Uts_19_2-3y_1699",2019,"UTS_19_2-3y_1699","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",4,"4","","",4,10.4,"2+",2,NA,NA,"",""
"814","Uts_19_2-3y_1700",2019,"UTS_19_2-3y_1700","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",5,"5","","",5,11.2,"2+",2,NA,NA,"",""
"815","Uts_19_2-3y_1701",2019,"UTS_19_2-3y_1701","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",6,"6","","",6,10.1,"2+",2,NA,NA,"",""
"816","Uts_19_2-3y_1702",2019,"UTS_19_2-3y_1702","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",7,"7","","",7,12.5,"3+",3,NA,NA,"",""
"817","Uts_19_2-3y_1703",2019,"UTS_19_2-3y_1703","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",8,"8","","",8,11.7,"2+",2,NA,NA,"",""
"818","Uts_19_2-3y_1704",2019,"UTS_19_2-3y_1704","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",9,"9","","",9,11.2,"2+",2,NA,NA,"",""
"819","Uts_19_2-3y_1705",2019,"UTS_19_2-3y_1705","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",10,"10","","",10,8.6,"1+",1,NA,NA,"",""
"820","Uts_19_2-3y_1706",2019,"UTS_19_2-3y_1706","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",11,"11","","",11,11.8,"2+",2,NA,NA,"",""
"821","Uts_19_2-3y_1707",2019,"UTS_19_2-3y_1707","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",12,"12","","",12,12,"2+",2,NA,NA,"",""
"822","Uts_19_2-3y_1708",2019,"UTS_19_2-3y_1708","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",13,"13","","",13,10.4,"2+",2,NA,NA,"",""
"823","Uts_19_2-3y_1709",2019,"UTS_19_2-3y_1709","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",14,"14","","",14,10,"2+",2,NA,NA,"",""
"824","Uts_19_2-3y_1710",2019,"UTS_19_2-3y_1710","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",15,"15","","",15,8.2,"1+",1,NA,NA,"",""
"825","Uts_19_2-3y_1711",2019,"UTS_19_2-3y_1711","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",16,"16?","","",16,11.1,"2+",2,NA,1,"",""
"826","Uts_19_2-3y_1712",2019,"UTS_19_2-3y_1712","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",17,"17 RE","","",17,13,"2+",2,NA,1,"",""
"827","Uts_19_2-3y_1713",2019,"UTS_19_2-3y_1713","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",18,"18","","",18,11.1,"2+",2,NA,NA,"",""
"828","Uts_19_2-3y_1714",2019,"UTS_19_2-3y_1714","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",19,"19?","","",19,10.6,"2+",2,NA,NA,"",""
"829","Uts_19_2-3y_1715",2019,"UTS_19_2-3y_1715","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",20,"20","","",20,10.2,"2+",2,NA,NA,"",""
"830","Uts_19_2-3y_1716",2019,"UTS_19_2-3y_1716","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",21,"21","","",21,11.1,"2+",2,NA,NA,"",""
"831","Uts_19_2-3y_1717",2019,"UTS_19_2-3y_1717","2-3y","2-3y",15,17,"9/5/2019","9/5/2019","Utsjoki 2019, 5.9.2019, Hotellin vastaranta,  0+ (kirkas) 209, 1+ (pinkki) 44, ? (vihreä) 74, ? (violetti) 1",22,"22","","",22,11.6,"2+",2,NA,NA,"",""
