"","ID","sex","type","class.cor","year","BirthYear","scale.seaage","Scale.smoltage","InterpAge","Respawner","respawner.info","total.age","total.age.int","birthyear.int"
"2391","Uts_13_0y_0879","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2392","Uts_13_0y_0880","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2393","Uts_13_0y_0881","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2394","Uts_13_0y_0882","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2395","Uts_13_0y_0883","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2396","Uts_13_0y_0884","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2397","Uts_13_0y_0885","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2398","Uts_13_0y_0886","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2399","Uts_13_0y_0887","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2400","Uts_13_0y_0888","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2401","Uts_13_0y_0889","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2402","Uts_13_0y_0890","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2403","Uts_13_0y_0891","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2404","Uts_13_0y_0892","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2405","Uts_13_0y_0893","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2406","Uts_13_0y_0894","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2407","Uts_13_0y_0895","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2408","Uts_13_0y_0896","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2409","Uts_13_0y_0897","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2410","Uts_13_0y_0898","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2411","Uts_13_0y_0899","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2412","Uts_13_0y_0900","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2413","Uts_13_0y_0901","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2414","Uts_13_0y_0902","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2415","Uts_13_0y_0903","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2416","Uts_13_0y_0904","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2417","Uts_13_0y_0905","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2418","Uts_13_0y_0906","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2419","Uts_13_0y_0907","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2420","Uts_13_0y_0908","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2421","Uts_13_0y_0909","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2422","Uts_13_0y_0910","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2423","Uts_13_0y_0911","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2424","Uts_13_0y_0912","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2425","Uts_13_0y_0913","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2426","Uts_13_0y_0914","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2427","Uts_13_0y_0915","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2428","Uts_13_0y_0916","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2429","Uts_13_0y_0917","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2430","Uts_13_0y_0918","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2431","Uts_13_0y_0919","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2432","Uts_13_0y_0920","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2433","Uts_13_0y_0921","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2434","Uts_13_0y_0922","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2435","Uts_13_0y_0923","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2436","Uts_13_0y_0924","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2437","Uts_13_0y_0925","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2438","Uts_13_0y_0926","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2439","Uts_13_0y_0927","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2440","Uts_13_0y_0928","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2441","Uts_13_0y_0929","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2442","Uts_13_0y_0930","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2443","Uts_13_0y_0931","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2444","Uts_13_0y_0932","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2445","Uts_13_0y_0933","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2446","Uts_13_0y_0934","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2447","Uts_13_0y_0935","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2448","Uts_13_0y_0936","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2449","Uts_13_0y_0937","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2450","Uts_13_0y_0938","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2451","Uts_13_0y_0939","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2452","Uts_13_0y_0940","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2453","Uts_13_0y_0941","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2454","Uts_13_0y_0942","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2455","Uts_13_0y_0943","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2456","Uts_13_0y_0944","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2457","Uts_13_0y_0945","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2458","Uts_13_0y_0946","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2459","Uts_13_0y_0947","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2460","Uts_13_0y_0948","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2461","Uts_13_0y_0949","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2462","Uts_13_0y_0950","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2463","Uts_13_0y_0951","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2464","Uts_13_0y_0952","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2465","Uts_13_0y_0953","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2466","Uts_13_0y_0954","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2467","Uts_13_0y_0955","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2468","Uts_13_0y_0956","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2469","Uts_13_0y_0957","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2470","Uts_13_0y_0958","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2471","Uts_13_0y_0959","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2472","Uts_13_0y_0960","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2473","Uts_13_0y_0961","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2474","Uts_13_0y_0962","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2475","Uts_13_0y_0963","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2476","Uts_13_0y_0964","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2477","Uts_13_0y_0965","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2478","Uts_13_0y_0966","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2479","Uts_13_0y_0967","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2480","Uts_13_0y_0968","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2481","Uts_13_0y_0969","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2482","Uts_13_0y_0970","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2483","Uts_13_0y_0971","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2484","Uts_13_0y_0972","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2485","Uts_13_0y_0973","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2486","Uts_13_0y_0974","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2487","Uts_13_0y_0975","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2488","Uts_13_0y_0976","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2489","Uts_13_0y_0977","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2490","Uts_13_0y_0978","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2491","Uts_13_0y_0979","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2492","Uts_13_0y_0980","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2493","Uts_13_0y_0981","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2494","Uts_13_0y_0982","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2495","Uts_13_0y_0983","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2496","Uts_13_0y_0984","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2497","Uts_13_0y_0985","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2498","Uts_13_0y_0986","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2499","Uts_13_0y_0987","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2500","Uts_13_0y_0988","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2501","Uts_13_0y_0989","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2502","Uts_13_0y_0990","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2503","Uts_13_0y_0991","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2504","Uts_13_0y_0992","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2505","Uts_13_0y_0993","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2506","Uts_13_0y_0994","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2507","Uts_13_0y_0995","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2508","Uts_13_0y_0996","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2509","Uts_13_0y_0997","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2510","Uts_13_0y_0998","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2511","Uts_13_0y_0999","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2512","Uts_13_0y_1000","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2513","Uts_13_0y_1001","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2514","Uts_13_0y_1002","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2515","Uts_13_0y_1003","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2516","Uts_13_0y_1004","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2517","Uts_13_0y_1005","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2518","Uts_13_0y_1006","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2519","Uts_13_0y_1007","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2520","Uts_13_0y_1008","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2521","Uts_13_0y_1009","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2522","Uts_13_0y_1010","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2523","Uts_13_0y_1011","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2524","Uts_13_0y_1012","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2525","Uts_13_0y_1013","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2526","Uts_13_0y_1014","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2527","Uts_13_0y_1015","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2528","Uts_13_0y_1016","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2529","Uts_13_0y_1017","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2530","Uts_13_0y_1018","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2531","Uts_13_0y_1019","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2532","Uts_13_0y_1020","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2533","Uts_13_0y_1021","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2534","Uts_13_0y_1022","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2535","Uts_13_0y_1023","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2536","Uts_13_0y_1024","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2537","Uts_13_0y_1025","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2538","Uts_13_0y_1026","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2539","Uts_13_0y_1027","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2540","Uts_13_0y_1028","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2541","Uts_13_0y_1029","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2542","Uts_13_0y_1030","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2543","Uts_13_0y_1031","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2544","Uts_13_0y_1032","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2545","Uts_13_0y_1033","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2546","Uts_13_0y_1034","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2547","Uts_13_0y_1035","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2548","Uts_13_0y_1036","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2549","Uts_13_0y_1037","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2550","Uts_13_0y_1038","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2551","Uts_13_0y_1039","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2552","Uts_13_0y_1040","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2553","Uts_13_0y_1041","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2554","Uts_13_0y_1042","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2555","Uts_13_0y_1043","F","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2556","Uts_13_0y_646","M","Offspring","0+",2013,2013,NA,NA,NA,NA,NA,0,0,2013
"2557","Uts_13_1y_0001","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2558","Uts_13_1y_0002","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2559","Uts_13_1y_0003","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2560","Uts_13_1y_0004","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2561","Uts_13_1y_0005","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2562","Uts_13_1y_0006","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2563","Uts_13_1y_0007",NA,"Offspring","1+",2013,NA,NA,NA,NA,NA,NA,1,1,2012
"2564","Uts_13_1y_0008",NA,"Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2565","Uts_13_1y_0009","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2566","Uts_13_1y_0010","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2567","Uts_13_1y_0011","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2568","Uts_13_1y_0012","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2569","Uts_13_1y_0013","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2570","Uts_13_1y_0014","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2571","Uts_13_1y_0015","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2572","Uts_13_1y_0016","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2573","Uts_13_1y_0017","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2574","Uts_13_1y_0018","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2575","Uts_13_1y_0019","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2576","Uts_13_1y_0020","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2577","Uts_13_1y_0021","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2578","Uts_13_1y_0022","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2579","Uts_13_1y_0023","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2580","Uts_13_1y_0024","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2581","Uts_13_1y_0025","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2582","Uts_13_1y_0026","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2583","Uts_13_1y_0027","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2584","Uts_13_1y_0028","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2585","Uts_13_1y_0029","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2586","Uts_13_1y_0030","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2587","Uts_13_1y_0031","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2588","Uts_13_1y_0032","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2589","Uts_13_1y_0033","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2590","Uts_13_1y_0034","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2591","Uts_13_1y_0035","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2592","Uts_13_1y_0036","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2593","Uts_13_1y_0037","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2594","Uts_13_1y_0038","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2595","Uts_13_1y_0039","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2596","Uts_13_1y_0040","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2597","Uts_13_1y_0041","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2598","Uts_13_1y_0042","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2599","Uts_13_1y_0043","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2600","Uts_13_1y_0044","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2601","Uts_13_1y_0045","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2602","Uts_13_1y_0046","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2603","Uts_13_1y_0047","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2604","Uts_13_1y_0048","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2605","Uts_13_1y_0049","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2606","Uts_13_1y_0050","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2607","Uts_13_1y_0051","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2608","Uts_13_1y_0052","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2609","Uts_13_1y_0053","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2610","Uts_13_1y_0054","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2611","Uts_13_1y_0055","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2612","Uts_13_1y_0056","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2613","Uts_13_1y_0057","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2614","Uts_13_1y_0058","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2615","Uts_13_1y_0059","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2616","Uts_13_1y_0060","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2617","Uts_13_1y_0061","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2618","Uts_13_1y_0062","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2619","Uts_13_1y_0063","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2620","Uts_13_1y_0064","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2621","Uts_13_1y_0065","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2622","Uts_13_1y_0066","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2623","Uts_13_1y_0067","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2624","Uts_13_1y_0068","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2625","Uts_13_1y_0069","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2626","Uts_13_1y_0070","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2627","Uts_13_1y_0071","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2628","Uts_13_1y_0072","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2629","Uts_13_1y_0073","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2630","Uts_13_1y_0074","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2631","Uts_13_1y_0075","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2632","Uts_13_1y_0076","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2633","Uts_13_1y_0077","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2634","Uts_13_1y_0078","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2635","Uts_13_1y_0079","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2636","Uts_13_1y_0080","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2637","Uts_13_1y_0081","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2638","Uts_13_1y_0082","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2639","Uts_13_1y_0083","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2640","Uts_13_1y_0084","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2641","Uts_13_1y_0085","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2642","Uts_13_1y_0086","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2643","Uts_13_1y_0087","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2644","Uts_13_1y_0088","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2645","Uts_13_1y_0089","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2646","Uts_13_1y_0090","F","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
"2647","Uts_13_1y_0091","M","Offspring","1+",2013,2012,NA,NA,NA,NA,NA,1,1,2012
